what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765344421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765344484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765346046
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342765346046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765346093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765361125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765381765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765386562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765388015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765388078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765389500
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342765389500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765389546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765396375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765401671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765403984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765421171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765422562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765422625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765423953
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342765423968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765424015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765433250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765439875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342765459937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765488796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765490515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765490562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765491609
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342765491625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765491687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765498171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765500781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765511703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765523750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765523984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765524171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765524343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765524500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342765535312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342765536421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765571234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765572656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765580875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765582343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.openEditorDropDown",1342765582343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765583484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342765588671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342765589843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765598953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342765607296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342765610437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342765651312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342765653125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765661484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765661859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765662718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.openEditorDropDown",1342765662734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765663593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765673250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765674765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765674812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765676359
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342765676359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765676406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765690609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765697578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765702437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765703859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765703906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765705015
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342765705031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765705093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765730296
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342765764125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342765784640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342765802703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765805671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342765805843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765811046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765864843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765870640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765870906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765871078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765871234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765871390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765871562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342765872015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342765917968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342765920578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342765928640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342765942750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342765952062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342765953312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342766068562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766090671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766102265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766102328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766103921
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342766103937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766103984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766274953
error,log,,,"Unhandled event loop exception",1342766304562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342766304562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766306359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766313250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766315000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766315046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766317812
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342766317828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766317890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766361984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342766388984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766390781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766398843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766400500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766400562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766402015
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342766402031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766402093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766409875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342766418765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766536828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766539171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766539218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766541250
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342766541250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766541296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766557250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766560703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342766571703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766574062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342766596828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766599390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766601078
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342766601093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766601156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766638859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766656343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766656890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766656921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766656953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766657000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766657031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766657265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766657468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766657640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766657796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766657984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766658156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766658375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766703281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766705656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766705703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766706875
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342766706890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766707203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766712171
error,log,,,"Internal Error",1342766716859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342766716875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766724953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766725312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766728437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766739781
error,log,,,"Internal Error",1342766745015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342766745015
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342766751484
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342766753218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342766754781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342766759609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766780000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766780281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342766784828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342766787390
error,log,,,"Internal Error",1342766792531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342766792531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766798984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766799453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766800234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766822140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342766838062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342766840593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766844343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766848687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342766852156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766853718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766855031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766855093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766856328
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342766856328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766856375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766867093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766874578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766876062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766876109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766877562
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342766877578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766877640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766903343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766930500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766932140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342766934109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767035921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767039203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767040656
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342767040656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767040734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767050546
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1342767052781
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342767062250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767068031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342767075921
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342767075968
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342767075984
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342767079859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342767080968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342767084937
