what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847539625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847540359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847544906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847547156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847548906
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1342847548921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847548984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847554625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1342847583312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847585828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847609218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847613359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342847615484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847615875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847621890
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342847629062
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342847632140
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342847632156
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342847635750
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342847635937
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342847635953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847640921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847642125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847642718
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342847648453
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1342847649750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847654000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847656328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847658078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847669796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342847670687
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342847671140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847671453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847671718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847672140
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342847673453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847673734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847674062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847688859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847694921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342847700953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847702921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847708609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847709078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847718843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847735500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342847740031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847740453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847752343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847755703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342847757187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847758328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342847763078
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342847771156
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342847775718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847776031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342847777593
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342847790890
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342847791125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847791375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342847791828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847802453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847804171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847812750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847814750
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342847828781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847841421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847849812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847884656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847896968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847905421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847906859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342847937359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342847941359
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342847968562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342848001203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342848006828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342848016046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342848018109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848019843
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1342848043734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848046109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848049671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848058312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848069484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848070171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342848085140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342848088531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848091453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848091953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848102562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342848169968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342848171546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848172828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848173125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848179046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848197828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848200921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848203953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848204671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848205281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848205953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848221625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848221984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848229593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848236859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848238609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848241703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848303078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848308765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848309328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848317484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848321062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848326031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848328125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848358093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848359875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848368343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848373500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848374421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848384125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342848405984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342848407875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848413531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342848418593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848432546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848441265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848442015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848449250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848452484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848466859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848484062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848484625
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342848490812
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1342848493640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342848503296
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342848624343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342848625343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848626859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848627781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342848635484
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342848636078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342848649375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848653234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848653406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342848677859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342848680562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342848689812
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342848690406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342848694359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848695515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848696328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342848698500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342848709484
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342848709500
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1342848722671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342848723937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342848724421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342848725796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848741156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342848743562
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342848754375
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1342848754531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342848756562
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1342848757718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342848759796
